id,business_id,name,stars,review_count,postal_code,latitude,longtitude,is_open,comp_stars,comp_review_count,total_demand_score,missing_demand_score
133936,VVB5Jrq2TBBIeOjb16-mdg,Replenish Massage Spa,3.5,14,19122,39.9734985,-75.1389295,t,3.5000000000000000,14,,14
28441,x7rGLPiCGM1wqq3MCAQpTQ,Sushi Garden & Kitchen,4.5,28,19147,39.9447414,-75.1649239,t,4.6666666666666667,30,,14
34921,xqK_Llsauh92u7iovSKPGw,H&R Block,2.5,7,19103,39.950640996,-75.1736710221,t,2.1250000000000000,8,,14
61502,hV4nDgVdVvtQx-CMt0rbUg,Betsy Ross Bridge,4,25,19137,39.985095,-75.066301,t,4.0384615384615385,26,2844,14
81611,ZhJFchXszw-FflEylvjjyw,Car Wash Express,4,26,19145,39.9215253,-75.1844223,t,3.7692307692307692,26,141,14
125188,0NFnwQk-eNs8F4qz9pSW8w,Vicky Nail Salon,1,6,19152,40.0576905,-75.059586,t,1.00000000000000000000,6,,14
72237,yJRWfrf2VnczD43dW-EE3A,Bank of America Financial Center,2.5,11,19102,39.948583769,-75.166286,t,2.4545454545454545,11,55,14
42127,nGL6KIyPvsSYHZm5y31eXw,Dollar Tree,2,9,19123,39.9708429377,-75.1552769914,t,2.5000000000000000,10,,14
44692,_JDHCMJJ_f2qsBWBUyAi9w,Berger Henry ENT Specialty Group,4,16,19118,40.07939,-75.211864,t,3.8125000000000000,16,,14
112028,SsvsXv1rtb9YWDXbvQt3wA,3rd & Girard,3,8,19123,39.969463,-75.1418317,f,3.0000000000000000,8,44,14
64407,h0JvRrc5E5WaX0i4y0TcWg,Curiosity Shoppe,4.5,18,19147,39.9419095,-75.1491103,f,4.2777777777777778,18,,14
16735,Et5_maoRY_BEJRmDfx6ynA,Prince Pizza II,2.5,11,19111,40.043756,-75.0854452,t,2.4545454545454545,11,,14
12695,TxJ_LSVVkRqSrIJYlY9P-Q,KFC,1.5,9,19151,39.9832925286,-75.243818,t,1.5555555555555556,9,,14
86969,1fYDqAf9z66U_dpxbLz3qQ,Planet Fitness,3,14,19129,40.0087185946,-75.1764194994,t,3.1428571428571429,14,95,14
114512,DaQwz_kDKnv_kplacSUC7A,Burger King,1,10,19144,40.032104028,-75.1790517569,t,1.00000000000000000000,10,28,14
79122,amjf4YaJ5yc68GC3fgQfzw,AAA  South Philadelphia,3,10,19145,39.9186011,-75.1857231,f,2.9000000000000000,10,34,14
81419,ZyM2QfGnMqQvY2SuHeE9OQ,Edward Weintraut Jeweler,3.5,13,19106,39.9481963,-75.1539338,t,3.3846153846153846,13,62,14
63221,M6yUUIE8-incodeeJrMpVQ,Martin Law,4,5,19103,39.9532242,-75.1710105,t,4.2000000000000000,5,,14
52163,_lzdvo1_8RSiseYQOMozKw,Dunkin',2.5,10,19144,40.0330364,-75.1795268,t,2.5000000000000000,14,59,14
64280,hxPnlWZmirx7neooZykmtg,Sutton's,5,74,19122,39.9771594076,-75.1436727494,t,4.8026315789473684,76,213,14
68720,Bw5UCOVXroCRve-hpseVlw,Comer Paper,4,9,19144,40.0432128,-75.1807387,t,3.8888888888888889,9,38,14
96889,2sTSM3x0kWafo1SlEEWZHA,Kavei Cambodian Restaurant,3,6,19148,39.9143653,-75.1531651,f,3.1666666666666667,6,,14
145042,u5dDEh6EO7PyTzOSwJV92A,The Gold Standard,3,15,19146,39.9430630757,-75.1756434935,f,3.0000000000000000,16,64,14
135856,1KxvbQoLUSnYlgxzJ3FEJw,Green Line Cafe,4,24,19103,39.949886322,-75.1659622192,f,3.8750000000000000,24,157,14
76164,bwP1yWP2r1Y8KrAiRZaIFg,How Property Management,2.5,9,19104,39.9635213,-75.189512,t,2.3333333333333333,9,,14
115676,VFdwCUNqF2TLHElyhCXgMg,Lucky Red,2,5,19125,39.9638134,-75.1324645,f,2.0000000000000000,5,,14
61262,B0jYgle_nTtgPj3Jlaexlw,Al-Khartoum Echo Restaurant,4,7,19104,39.9567737,-75.2098772,f,3.8571428571428571,7,,14
12909,JlKaAWO7yHAJXWGcMQ3ZYA,"Richard Ip, DDS",4,8,19152,40.0673365,-75.028691,t,4.1250000000000000,8,78,14
34593,MRO3b1t0TXlj8zu6o841KQ,Galdo's Catering & Entertainment,4,13,19145,39.914025,-75.1812594,t,3.9230769230769231,13,42,14
47832,xHRRyEss7MdIszW9wDkQ2Q,Game Stop,3,8,19107,39.9519835,-75.1571648,f,3.2222222222222222,9,,14
129466,YE2sNvh9mOBQzPO6pWNnCA,Fuji San,4,21,19116,40.099462,-75.010352,f,3.9090909090909091,22,70,14
19769,Hvg95-6XJiE3B8WF10XAGg,Fabric Row,3.5,10,19147,39.940488,-75.149633,t,3.7000000000000000,10,119,14
121832,_BTdfZLpjdkdXwA-JuLwhw,The Conwell Inn,3.5,25,19122,39.981812,-75.15764,t,3.3600000000000000,25,63,14
10340,tfpsjbdRWhvIR_04tKrbiQ,Giant Heirloom Market,3.5,13,19104,39.9548143059,-75.192007497,t,3.6153846153846154,13,78,14
39645,1WAGu6OZiH3hkH16G9JCXw,Verizon Wireless Authorized Retailer,2,7,19145,39.915489,-75.188281,t,1.8750000000000000,8,,14
5875,F1hbIYD1lNzbprtckd7bVg,Venuto's Old World Pizza,3,5,19128,40.0322069,-75.2142546,f,2.5000000000000000,6,,14
64018,vfD5iPMQiBI8fMguz2QU-w,Sasa Beauty and Spa,3.5,8,19107,39.9533721,-75.1566586,t,3.4444444444444444,9,53,14
97057,-KoF5X8toS6VBY3DvNeuDA,Castor Pizza,3.5,14,19149,40.0352619,-75.0817953,t,3.5625000000000000,16,30,14
76144,LCPfWX2npD_vSsxi0oS19Q,Drews Iron & Fencing Services,3.5,6,19121,39.9843758,-75.1646225,t,3.6666666666666667,6,,14
28421,dLXkx82ZMsR5NLkCRtg0Dw,La Bella Dolce Italia,4.5,41,19147,39.9419585,-75.153177,f,4.4772727272727273,44,146,14
93341,eCFlRzJUc7Mk3bw7Sv1haQ,First Decisions,4,16,19104,39.9552091,-75.202118,t,3.7500000000000000,16,57,14
124745,KcWYzBrXvEOPV_mh9wHO5g,The Market Square Laundry,3,12,19118,40.0722495,-75.1946126,t,3.0769230769230769,13,42,14
54677,ist795rpy3gzWVbfrvU-Yg,Salon K,4,22,19107,39.947639,-75.161433,t,4.2608695652173913,23,,14
9426,9b0Mrvs6uJu2jJqet_Jwew,Asia Nail 2 & Spa,3.5,26,19146,39.9381565,-75.1723224,t,3.6666666666666667,27,,14
38923,AdHcFvYr4CtIntZH0WNFyQ,Removery Tattoo Removal & Fading,4.5,42,19103,39.9514851225,-75.1705057877,t,4.7173913043478261,46,180,14
145644,k2orlWRsgy0s30pIUBfUbQ,Mesh Vintage,4,15,19148,39.927292411,-75.1666446974,t,4.0666666666666667,15,39,14
43364,ek44MbBmjmcQywn8Y1rVZA,20/20 dentistry,4,11,19102,39.9499527,-75.1676791,t,3.9090909090909091,11,,14
26746,W1jO-SCmarsu6Swr-IELqw,Chi Mc King,4,22,19123,39.9701645,-75.1475834,t,4.2272727272727273,22,,14
95717,D-_YWOPwibDCqWNxHYqUWQ,Toys R Us,2.5,8,19134,39.990086,-75.100234,f,2.5000000000000000,8,67,14
145303,linRzPvXlfNwBqBIHYNYcg,Provenance Architecturals,3.5,11,19123,39.9631615,-75.1373895,f,3.4545454545454545,11,43,14
92663,6ZhR8G9TQcDJgILtH0xd6w,Lincoln Pizza,3.5,16,19119,40.0546098,-75.1939698,f,3.5625000000000000,16,,14
13880,H9YalVFugskHF38MfJWT_w,@Ramen,2.5,12,19103,39.950475902,-75.1677184179,f,2.6666666666666667,12,27,14
81213,RJBiEleMH9ZjPFba26-uMA,Perfumes of Venus,3,6,19147,39.9420288,-75.1530664,t,3.1666666666666667,6,22,14
48785,YFZEUO2lipPqQdWGqPWUew,Taco Bell,3.5,19,19134,39.993535,-75.096423,t,3.4210526315789474,19,53,14
38679,A4zsfXGNGeOu37dDMcKTUg,Honey Bee Gourmet Deli,4.5,57,19107,39.9459602,-75.1594404,t,4.4666666666666667,60,271,14
8114,H47H_73y7aZ9KHpzct-xBg,Cold Stone Creamery,3.5,24,19125,39.9781891509,-75.1193685896,t,3.6800000000000000,25,231,14
127749,4_rG__MXy6Za6ZyI1v3Ucw,Storage Squad - Philadelphia,3.5,18,19019,40.12,-75.01,t,3.4444444444444444,18,,14
121888,NGzonf4Pd-hnnE60miVnPA,Boston Market,3,8,19135,40.030309,-75.035704,f,2.8750000000000000,8,40,14
97433,Ji1QIOEd_0Etk4uNnZ5FHQ,DriveCentral,3.5,5,19150,40.075052,-75.174641,t,3.1666666666666667,6,,14
71197,PhJeNe9KRtrek1BP-HaMtA,Bobby Chez,3,6,19195,39.943407,-75.165004,f,3.1666666666666667,6,,14
110660,5nMoZ755uD8mCM6xAj8kpQ,Barton & Chase,4.5,10,19106,39.9481672,-75.1537856,t,4.5000000000000000,10,,14
17461,Rliq-iILjQX0w3Q0XZ4LAQ,Florida Style Pizza,4,25,19145,39.9261144,-75.1822397,f,4.2000000000000000,25,103,14
108476,_IBAkhxgAn89aIdrXEoafg,Air Done Right,3,8,19118,40.072768,-75.195099,t,2.6666666666666667,9,,14
115514,xOeBBrc2l5OfjX_cY4bIvA,Sor Ynez,4,26,19122,39.9786174929,-75.1396162445,t,3.9615384615384615,26,95,14
82304,cVJlAMHzPATaA1rCm1Ks9Q,Xm Satellite Radio,1,6,19119,40.041438,-75.2046977,t,1.00000000000000000000,6,,14
14218,7rMxt2f3uvC6xPQtHgQKLQ,R&D,4.5,52,19125,39.9691718956,-75.1345449025,t,4.3846153846153846,52,256,14
49149,PYtMqV_xv_EAhDbnfREf7Q,Hahnemann University Hospital Cafeteria,3.5,7,19102,39.9571806,-75.1628984,f,3.1250000000000000,8,,14
148455,gKHxy8chDJCZb-Y12h229w,Paradise Diner,4.5,42,19123,39.968717,-75.1365009,t,4.3181818181818182,44,207,14
9493,muL0Op-fX17L39-i9L5Gsw,The WorkHorse,2,5,19127,40.0237744,-75.2202067,f,2.0000000000000000,5,,14
49201,03Z0iTZ29-Mh02OXE7sPBQ,Taco Bell,2.5,12,19152,40.0510400798,-75.0572700799,t,2.2500000000000000,12,49,14
52872,XU6LMxNMSw8ICWPcySyXCg,Old London Style Pizza,3,11,19134,39.9980182,-75.101238,t,2.9090909090909091,11,38,14
33532,I6Y02PJiMMlXMluwXuU5pQ,Terra,3.5,24,19107,39.9472422,-75.1615547,f,3.6250000000000000,24,120,14
73459,2kXBqCeNyW3Oe9QOVUjOpA,La Scala’s,2.5,9,19103,39.9545813765,-75.1684700822,t,2.4444444444444444,9,,14
80696,CSAJxLa_LeuIDe-lHrC03w,McDonald's,1.5,11,19135,40.0223296507,-75.0507590175,t,1.5454545454545455,11,41,14
55647,AGR4G6RCCjzmtVk0xjLTrg,76 Carriage Company,4.5,20,19146,39.9375741,-75.2037673,t,4.3333333333333333,21,69,14
5183,eA_FpMeiRDk7E1Zte_CHgw,Stan's Used Tires,4,15,19143,39.9410333,-75.2093666,t,4.0666666666666667,15,48,14
33331,xWIpnqIyNdsgn2dWoz0_1g,Fresh Grocer,1.5,6,19144,40.0300171,-75.180668,f,1.2857142857142857,7,24,14
140649,RPjJzbiIedTvwyie7Ejl-Q,Marshalls,2,9,19114,40.0742819,-75.0331506,t,2.2222222222222222,9,77,14
117586,Akk5eHutsuuukz6GlgT_kw,Tasty Pot - Philadelphia,4,19,19120,40.039051,-75.107404,t,4.0526315789473684,19,117,14
149720,0UCrWo2CihjxkZniTcQGpg,Ali's Middle Eastern,3.5,13,19122,39.9809158,-75.153284,t,3.3846153846153846,13,54,14
122465,dHfeQWw6Q-NceoILhTKKUQ,Tacconelli's Pizzeria at Rivers Casino Philadelphia,2.5,12,19125,39.9638134,-75.1324645,f,2.5833333333333333,12,46,14
63349,Xuppzuq-HxuzmT3fsGwP_g,Philly Pharmacy,2.5,8,19106,39.9498683,-75.144176,f,2.4444444444444444,9,,14
139586,k-NmsEI3L9rq7TiLBhgXHg,Til-Mar Designs,4,8,19145,39.93118,-75.187237,t,4.0000000000000000,8,,14
22945,TZ2HlgyLiAP4C5UFOATdgQ,Parkway Corporation - Broad & Race Parking Garage,2,6,19102,39.956126,-75.1633542,t,1.8333333333333333,6,26,14
1826,ZyyExneJPXjci7yc2CGAPQ,Cups & Chairs,4.5,80,19147,39.940311,-75.15099,f,4.3571428571428571,84,510,14
45484,xp0ZfLeSimsQIe0DNtpu9A,Philly Style Bagels,3.5,12,19106,39.9516402,-75.1442998,t,3.2142857142857143,14,,14
7649,HUp0fqvl0XbZmrCp5FfBjw,Fresh Gulf Seafood,4,32,19145,39.920544,-75.188066,t,4.0303030303030303,33,121,14
37716,AYazcc7KcRV8BlVEjuu7kg,Delta Iron Works,4,14,19134,39.994211,-75.100311,t,4.1764705882352941,17,44,14
78629,hJ7YF8ezCtOS48PXYYhAIw,Vandele Design,4,29,19129,40.0149824,-75.1866396,t,3.8333333333333333,30,,14
4872,1pkuCWlH3iEuUAQVHpIuHQ,China Star,3,10,19123,39.9702483665,-75.144223438,f,2.9000000000000000,10,25,14
139433,jlfCyRKvRtcRTV9wzSU_eQ,Donut Plus,4.5,48,19104,39.9568619,-75.2090931,t,4.4791666666666667,48,238,14
19852,AjqPc3btZisOvPBErFSo0A,Manayunk Timber,4,16,19128,40.0368317,-75.2385627,t,4.1250000000000000,16,,14
19874,qFHIiXB-HBQrHCKLUtLRpQ,The Children's Place,3,7,19103,39.9500853,-75.1703258,f,3.0000000000000000,7,,14
28407,wPgAvTOsSlkRBi5W6F7wUg,Solidcore Center City,4.5,49,19106,39.949869,-75.1533296,t,4.5510204081632653,49,160,14
85823,b0VSSVDDU1UhEQgFsF-Gqw,Blue Sage Hair Wellness,3.5,5,19151,39.9795093,-75.2690128,t,3.6000000000000000,5,,14
29658,m9F7AAjiBWgLngPGSbDzew,United Auto Repair,3,9,19151,39.9843161,-75.2450347,t,3.1111111111111111,9,,14
145935,Vsol2D-xusIEVSvz9aggZA,Direct Auto Sales,3.5,7,19114,40.0471127189,-74.9934118616,t,3.2857142857142857,7,,14
32613,zG8xZ-X3QPt7KucfYVffCg,Philly Pretzel Factory,4.5,28,19145,39.9255776,-75.1700902,t,4.5000000000000000,28,213,14
23044,dM5-fBUJ7vII0e4I3Y--bw,Fairmount Running Company,4,18,19130,39.967469,-75.1710993,t,3.8888888888888889,18,99,14
49900,ONtMDaW8JZhPaV51gkf3CA,Liberty Time,4.5,32,19103,39.9517287,-75.1689025,t,4.4545454545454545,33,83,14
37526,i-FcfJpx8COXHJuj4PFb3Q,Azione,2,5,19106,39.948674,-75.145814,t,2.0000000000000000,6,,14
53293,ibJ2fbXsuFLwNfLkeCPhrQ,Sun Tan City,2.5,11,19114,40.0779888,-75.0273447,t,2.8461538461538462,13,,14
32576,BzLWDaIPM21GCpzYWv06KA,Brooklyn Flea Market,2.5,5,19123,39.966403,-75.13923,f,2.4000000000000000,5,32,14
83947,LRhONqwTJivxeC74p66uMw,Uncle's Seafood,4,8,19140,40.0139965,-75.1585169,t,4.0000000000000000,8,42,14
108964,t__uhj_OeSyWKQ4RLXIraA,Hendrix Vision Center,3.5,8,19116,40.1183233,-75.017623,t,3.2222222222222222,9,35,14
125780,KBOou5pq01RTc2k82phw-A,Store Space Self Storage,2,6,19131,39.97607,-75.22507,t,1.8333333333333333,6,,14
44934,xS8CV9gvrmogcUUyZCrMKg,Sunni's Nail Salon,1.5,6,19122,39.977297,-75.158173,t,1.6666666666666667,6,,14
98497,zE4z1THTOvnNYmZInUgAEg,Maze Group Development,1,6,19130,39.9632489,-75.1705441,t,1.1666666666666667,6,,14
4526,4BCKlTVLcYfBp5xwdC9z3g,US Post Office,2,7,19119,40.0522177,-75.1855522,t,2.0000000000000000,7,44,14
37092,O3ulREMR1qM7TbtxL0sQ6Q,Cathay Xpress,3,10,19107,39.9539384228,-75.156795457,t,3.2727272727272727,11,,14
69384,fh4gkNgd8woStQNQ7MxN0A,The  Crab house,3.5,18,19152,40.0618354,-75.055457034,t,3.5000000000000000,18,,14
135488,0uvzocFq0L_OMx4CF1g81g,Moneza's Cleaners and Fashions,4,12,19118,40.0709571,-75.2007807,t,4.0000000000000000,12,41,14
69480,28fFWNVFb5RTflDKECk29Q,Gamestop,2,6,19145,39.9210421,-75.1862749,f,1.8333333333333333,6,26,14
88109,aIp7D41qhB-FgfBmYUgQTw,Ka'Moon,4.5,33,19106,39.949663,-75.148134,f,4.2727272727272727,33,177,14
20042,LaqJHvI5NCKYAFvh_G88_Q,EAT Café,4,16,19104,39.9604001096,-75.1977940276,f,4.1250000000000000,16,105,14
129852,TR7sgyAkhkngk-GLjQuavg,Gamarjoba,3.5,14,19116,40.1243775714,-75.0146394361,t,3.5000000000000000,14,84,14
58792,e_PZdm94yiKVFIZidSD0Kw,Pearle Vision,3,9,19107,39.9516896759,-75.1549253652,f,3.0000000000000000,9,50,14
84014,3i3NUv_G6O6h-BYNnLa9Qg,AT&T Store,2.5,11,19134,39.9934214249,-75.0978934765,t,2.4545454545454545,11,22,14
15317,xOr3cP1xO2qC4lx2E9jnBg,Ebenezer Maxwell Mansion,3.5,9,19144,40.0381645,-75.183676,t,3.3333333333333333,9,,14
87380,ErCpFI7z3eJc-Gun0tWVZA,Ace Diner,4,28,19131,39.980424,-75.233654,t,4.0714285714285714,28,186,14
135942,n8frxLrBPbBYRI7XqDQ5Qg,Bachelor Boys Band,4.5,80,19101,39.9522725,-75.1625181,t,4.6341463414634146,82,,14
150288,VZbkSeZtFynEascotq7ExA,Ali Baba Magic Food,4,8,19104,39.9533907,-75.1967651,f,3.8888888888888889,9,40,14
87384,bjDV608ms3zLgHmqqe1LqA,Queen Village Food Market & Deli,4,18,19147,39.9408249,-75.149193,t,4.1666666666666667,18,207,14
86177,J4AkXVvFZ4xyvGIrPNPiRQ,Medical Weight Loss,4.5,13,19136,40.038088,-75.036387,t,4.5714285714285714,14,64,14
73249,ubdngRXDh4NwrVvUnpMZqA,Call Me Cupcake,2.5,6,19103,39.953389,-75.173435,f,2.5000000000000000,6,,14
55556,UaW6eOyzxFrUmc1_TK34gA,Saia's Cleaners,3.5,10,19104,39.951836,-75.205825,t,3.4000000000000000,10,,14
104342,dcjXoskVNRNB8NVPn_zmHQ,Panache Hair Design,4.5,12,19103,39.953968,-75.173561,t,4.2500000000000000,12,,14
32119,-XClcHTlMjH-PBqV2l_KXA,Pennsylvania Dental Group,4.5,21,19146,39.9441824,-75.1717273,t,4.6363636363636364,22,83,14
149711,lDu-FMWCRVaDa9830-aVbg,Liberty Service Center,3.5,21,19130,39.9729835425,-75.1782778554,t,3.3333333333333333,21,,14
20616,0swbH3HFkIX9SvMkRwCMSA,A Taste of Philly Chestnut Hill,3.5,17,19118,40.0762591,-75.2067882,f,3.6842105263157895,19,104,14
58690,gY_2pwd9yKPcjpk0ls4swg,McKenna's Bar,3,6,19136,40.0372312758,-75.0399633851,t,3.0000000000000000,6,26,14
148024,k_mIcCFvXWuN8I4ofCta3g,KFC,1,5,19140,40.0122547754,-75.1354884957,t,1.2000000000000000,5,16,14
86229,8nEFnaYMvc_Y-_IUf5zJjA,Pub 1301,2.5,10,19107,39.95627,-75.160843,t,2.3000000000000000,10,,14
51055,qR-8OYSnYucZUhPpZ6CLJg,T & T Nail Salon,1.5,6,19140,40.0070631,-75.1502771,t,1.4285714285714286,7,24,14
148741,xWxn5wmpSNUVKvyTuVdVJg,Beefsteak,4,27,19104,39.9509373153,-75.1943031791,f,4.1851851851851852,27,142,14
104253,kCdrrezhCn-JzW91XXO3TQ,Joe Long's East Falls Automotive,4.5,27,19129,40.0099995,-75.1887369,t,4.3548387096774194,31,90,14
115067,wqpTOjsmogJy7syELpUE0g,La Virgen De Las Nieves,4,41,19148,39.9255887619,-75.1592664421,t,4.1666666666666667,42,132,14
149884,NoU_2sLsdgUxAf9S7vuCQg,Food Bazaar,2,8,19102,39.9482528,-75.1666834,f,1.7500000000000000,8,26,14
146643,KKWQ-OyBDSEVtPQGt3yxiQ,Lily Of The Valley Cupcakery and Café,4.5,44,19144,40.029579,-75.1808485016,t,4.5111111111111111,45,158,14
39511,MBTM2JWD6aIXpeTnFoMtBQ,Parkway 20th And walnut,2.5,5,19103,39.9504659851,-75.1737365598,t,2.4000000000000000,5,39,14
146672,hgkl73uxONcCu6wIZUuzgQ,Yeureka Home Remodeling,3,12,19134,40.0067114,-75.1162253,t,2.8461538461538462,13,,14
148787,Rbsea9sbYH-VT2l9bmujvg,South Philly Towing,4,45,19146,39.9381182,-75.1960089,t,4.1777777777777778,45,,14
1328,xb-qtXVZ7xFr51Se5fAZjg,Saige Café,3,14,19123,39.9667910353,-75.1400172338,f,3.0000000000000000,15,39,14
111938,gDQxNJCOsHbRTdSWu1w2mA,Kildare's,3.5,9,19147,39.941893,-75.1455042,f,3.3333333333333333,9,,14
32067,NlNF2lXDTgxo_awI0pErVw,Steve Madden,2.5,13,19103,39.9503294,-75.1700653,t,2.5384615384615385,13,72,14
69926,F6X6CKxuWKLn89Y5nV_6Bw,Bull Shooters,2.5,6,19116,40.1312844,-75.0131513,f,2.3333333333333333,6,30,14
139004,hsL36MhSYSph3huIA2RDNg,Martin's Quality Meats & Sausage,4.5,63,19107,39.9531593,-75.1590984,t,4.6031746031746032,63,434,14
66337,WNBEsnHwe94X6TY3pQUOHA,O Rei Da Picanha Steakhouse,3,10,19152,40.0551435541,-75.0628037275,t,2.8000000000000000,10,40,14
99860,Dp4xxrLd1EfB-AbQTDPohg,7-Eleven,2,9,19107,39.9532283016,-75.1604747772,t,1.8888888888888889,9,55,14
107020,AjQGanUkM-SFa7MxwTfMRw,Elwood,5,38,19125,39.9664035366,-75.1342273504,t,4.7948717948717949,39,214,14
70426,0jJf0DNHvYI0itdQSezsgg,Dunkin',3,17,19136,40.0387413,-75.0361757,t,3.2777777777777778,18,,14
35268,6mZCkALTvbeWPcc5IAImHg,Robert Chiarella's Gourmet Pizzeria,3.5,12,19145,39.9212897,-75.1747508,f,3.3333333333333333,12,,14
116193,vM2wY0rll14F8sZIvJGG5w,Traditional Szechuan Restaurant,4,14,19104,39.951523,-75.2032843,f,4.0000000000000000,14,108,14
111548,Nd5_2zQ1SQuNd8UbBOFKQw,Hat Stop!,3,5,19147,39.9419625,-75.1492562,f,3.0000000000000000,5,26,14
114856,lUg3B3KycJSwWJqZsQ_ZBA,New Deal Restaurant,2,6,19130,39.9669602,-75.1639195,f,2.0000000000000000,6,,14
138620,xEaNFfbt5V3evb7H2XFX-A,Brewery ARS,4.5,53,19145,39.9239563124,-75.1788754016,t,4.4814814814814815,54,478,14
55794,Su-1UrohvWuqV-b_nQCR7Q,Adelphia Plumbing and Heating,3,6,19131,39.9751122,-75.2214468,t,2.8333333333333333,6,,14
91471,R0yS7JKOouL5_sHZhK_CKw,Ross Dress for Less,2.5,5,19129,40.008727,-75.176519,t,2.6000000000000000,5,43,14
122625,Vd0BRbtnhEfNkVNKTH86Bg,McDonald's,2,5,19115,40.0922546,-75.017788,f,2.0000000000000000,5,28,14
1112,6Bos3UU5heFlqySLcYvwnw,Budget Car Rental,2,12,19107,39.9541791,-75.1624335,t,1.9166666666666667,12,26,13
29071,JJMyxZhrGS0V90WcovlxDQ,Guardian Restoration,2.5,6,19116,40.1215163,-75.0005974,t,2.2857142857142857,7,,13
33678,HYbQulTlnV8lButMp1kuBw,New York & Company,3.5,6,19107,39.9513246,-75.1551742,f,3.6666666666666667,6,61,13
48162,1rv2GqTyH3wH1m3R1L_2lA,Walnut Bridge Parking & Storage,2,8,19103,39.9509293445,-75.1797278729,t,2.0000000000000000,8,18,13
61958,CToesleRmkTElhvXhA4nUw,Power Yoga Works,4,21,19104,39.9585292,-75.1931899,f,4.2500000000000000,24,138,13
145451,Vlkl-QcYvjnBN3GpOOs-8A,Aamco Transmissions,1.5,8,19146,39.9392604,-75.1744655,t,1.3750000000000000,8,,13
1520,NQn_dGaMlvbQGwgAA6t85w,The Glen At Shawmont Station,4,9,19128,40.0446405,-75.2467667,t,4.1111111111111111,9,,13
2322,6SGw7TF7F4q4Uc2cuGvwIA,Z Brothers Service Center,3,13,19115,40.0918468,-75.0317717,t,3.1428571428571429,14,,13
2986,Yl4Am6NhqWo_YMmo1SyU5A,Domino's Pizza,2,5,19143,39.9453395,-75.238934,t,1.8000000000000000,5,,13
4062,Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,4.5,30,19147,39.9315335419,-75.1496175304,t,4.3000000000000000,30,173,13
4761,egtZ6tRJV-MtSsjQESTM-w,Royal Jewelers,2.5,7,19154,40.085936,-74.9626337,t,2.7142857142857143,7,,13
4863,-Be75AsLHhBrrDYZwfwSCA,Gutter Gurus,2,5,19111,40.0770777,-75.0837417,t,1.8000000000000000,5,,13
5064,9EgoCSRFfXUEGiJWFQLJ1w,Fine Wine & Good Spirits - Premium Collection,4,36,19123,39.969236,-75.138876,t,4.0555555555555556,36,305,13
5582,fzZxqe9XAtKrx10959x1Rg,Oh So Good,3.5,15,19103,39.9530859,-75.1722814,f,3.6250000000000000,16,98,13
6399,TyFYyn5hP7TRXOkAO-pRDw,FSI Restorations,4.5,21,19121,39.9840919,-75.1808035,t,4.2800000000000000,25,,13
7101,Ug5KqH8kcE_PhbivCa_2jA,Perfect Touch Nails & Spa,3.5,17,19146,39.9418956,-75.1742717,f,3.6111111111111111,18,35,13
7573,L6oy16zB52ZkaD6N8-D-Yg,Jeisy Grilled Chicken,4,10,19144,40.036142,-75.174734,t,3.8000000000000000,10,,13
7575,2j7i82BNAalfIL75KninSA,Reinhart Carpet Outlet,4.5,11,19144,40.03051197,-75.17034526,t,4.1666666666666667,12,64,13
7787,cb1qOn3wAGVw8oINX4tqFQ,Philadelphia Flyers,4,29,19148,39.9011799,-75.1719716,t,3.9333333333333333,30,831,13
8035,rzDTtIfcxUwQBLKG1RSQGw,Mr Bravo Pizza & Grill,2.5,8,19121,39.9804419,-75.17299,f,2.6250000000000000,8,,13
9755,dCFptNgnFQ8t0IG1Mj1NQA,Ham + Bone,4.5,35,19125,39.9773159274,-75.1315780865,t,4.4571428571428571,35,100,13
10562,5qeARcvYVpFvyyg0Q_-nog,Weather Tight Roofing,3,6,19128,40.0532987,-75.2304038,t,2.5714285714285714,7,,13
10667,TZ_pTn6SeZwRcnx6v3bREQ,Tsaocaa,4.5,53,19127,40.026369,-75.2251847,t,4.4814814814814815,54,261,13
10828,v7wTLvdffjdgrQz9406a-A,Jack Flash Electric,4.5,27,19114,40.1004054,-74.9940469,t,4.3793103448275862,29,,13
11029,Dfv6BewAcEokLLLpBXS2QA,Checkers,1.5,9,19133,39.9910878,-75.1357333,t,1.7000000000000000,10,33,13
12348,aagI1gxO9-Jo3HPf4C7s2w,Provenance,4,7,19122,39.9786567,-75.1379376,t,3.8571428571428571,7,22,13
13162,KFZNgF44I7SoMi-B4p9oAQ,2400 Dry Cleaners,3,11,19103,39.9526350284,-75.1794407008,t,2.8181818181818182,11,,13
12982,Hv8nT4XiAvIW4PEwBvykPg,Roula's Pizza,2.5,7,19144,40.042051,-75.1802359,f,2.7500000000000000,8,34,13
13222,6LHm5237s7sDCtoFncODLA,Let's Cultivate Food,5,37,19127,40.0307476,-75.2304722,t,4.8378378378378378,37,129,13
13458,RbXUQx_aW5WVWgl4HCwnsA,Jacob Joly DMD,3.5,7,19123,39.9704292,-75.1448014,t,3.5714285714285714,7,,13
13975,_hsEJv3KtH5Vwp2b14wCAQ,Cherry Lounge,3,11,19107,39.9560366,-75.1591747,t,2.9090909090909091,11,68,13
14565,GYn2pPeu3rwIcWmo1m1nmA,Subway,3,10,19102,39.9510096,-75.1674321,f,3.2000000000000000,10,81,13
